Test	SubjID	Activity	Avg_time_Body_Acceleration_Mean()_along_Xaxis	Avg_time_Body_Acceleration_Mean()_along_Yaxis	Avg_time_Body_Acceleration_Mean()_along_Zaxis	Avg_time_Body_Acceleration_StandardDev()_along_Xaxis	Avg_time_Body_Acceleration_StandardDev()_along_Yaxis	Avg_time_Body_Acceleration_StandardDev()_along_Zaxis	Avg_time_Gravity_Acceleration_Mean()_along_Xaxis	Avg_time_Gravity_Acceleration_Mean()_along_Yaxis	Avg_time_Gravity_Acceleration_Mean()_along_Zaxis	Avg_time_Gravity_Acceleration_StandardDev()_along_Xaxis	Avg_time_Gravity_Acceleration_StandardDev()_along_Yaxis	Avg_time_Gravity_Acceleration_StandardDev()_along_Zaxis	Avg_time_Body_AccelerationJerk_Mean()_along_Xaxis	Avg_time_Body_AccelerationJerk_Mean()_along_Yaxis	Avg_time_Body_AccelerationJerk_Mean()_along_Zaxis	Avg_time_Body_AccelerationJerk_StandardDev()_along_Xaxis	Avg_time_Body_AccelerationJerk_StandardDev()_along_Yaxis	Avg_time_Body_AccelerationJerk_StandardDev()_along_Zaxis	Avg_time_BodyGyro_Mean()_along_Xaxis	Avg_time_BodyGyro_Mean()_along_Yaxis	Avg_time_BodyGyro_Mean()_along_Zaxis	Avg_time_BodyGyro_StandardDev()_along_Xaxis	Avg_time_BodyGyro_StandardDev()_along_Yaxis	Avg_time_BodyGyro_StandardDev()_along_Zaxis	Avg_time_BodyGyroJerk_Mean()_along_Xaxis	Avg_time_BodyGyroJerk_Mean()_along_Yaxis	Avg_time_BodyGyroJerk_Mean()_along_Zaxis	Avg_time_BodyGyroJerk_StandardDev()_along_Xaxis	Avg_time_BodyGyroJerk_StandardDev()_along_Yaxis	Avg_time_BodyGyroJerk_StandardDev()_along_Zaxis	Avg_time_Body_Acceleration_Magnitude_Mean()	Avg_time_Body_Acceleration_Magnitude_StandardDev()	Avg_time_Gravity_Acceleration_Magnitude_Mean()	Avg_time_Gravity_Acceleration_Magnitude_StandardDev()	Avg_time_Body_AccelerationJerk_Magnitude_Mean()	Avg_time_Body_AccelerationJerk_Magnitude_StandardDev()	Avg_time_BodyGyro_Magnitude_Mean()	Avg_time_BodyGyro_Magnitude_StandardDev()	Avg_time_BodyGyroJerk_Magnitude_Mean()	Avg_time_BodyGyroJerk_Magnitude_StandardDev()	Avg_freq_Body_Acceleration_Mean()_along_Xaxis	Avg_freq_Body_Acceleration_Mean()_along_Yaxis	Avg_freq_Body_Acceleration_Mean()_along_Zaxis	Avg_freq_Body_Acceleration_StandardDev()_along_Xaxis	Avg_freq_Body_Acceleration_StandardDev()_along_Yaxis	Avg_freq_Body_Acceleration_StandardDev()_along_Zaxis	Avg_freq_Body_Acceleration_MeanFreq()_along_Xaxis	Avg_freq_Body_Acceleration_MeanFreq()_along_Yaxis	Avg_freq_Body_Acceleration_MeanFreq()_along_Zaxis	Avg_freq_Body_AccelerationJerk_Mean()_along_Xaxis	Avg_freq_Body_AccelerationJerk_Mean()_along_Yaxis	Avg_freq_Body_AccelerationJerk_Mean()_along_Zaxis	Avg_freq_Body_AccelerationJerk_StandardDev()_along_Xaxis	Avg_freq_Body_AccelerationJerk_StandardDev()_along_Yaxis	Avg_freq_Body_AccelerationJerk_StandardDev()_along_Zaxis	Avg_freq_Body_AccelerationJerk_MeanFreq()_along_Xaxis	Avg_freq_Body_AccelerationJerk_MeanFreq()_along_Yaxis	Avg_freq_Body_AccelerationJerk_MeanFreq()_along_Zaxis	Avg_freq_BodyGyro_Mean()_along_Xaxis	Avg_freq_BodyGyro_Mean()_along_Yaxis	Avg_freq_BodyGyro_Mean()_along_Zaxis	Avg_freq_BodyGyro_StandardDev()_along_Xaxis	Avg_freq_BodyGyro_StandardDev()_along_Yaxis	Avg_freq_BodyGyro_StandardDev()_along_Zaxis	Avg_freq_BodyGyro_MeanFreq()_along_Xaxis	Avg_freq_BodyGyro_MeanFreq()_along_Yaxis	Avg_freq_BodyGyro_MeanFreq()_along_Zaxis	Avg_freq_Body_Acceleration_Magnitude_Mean()	Avg_freq_Body_Acceleration_Magnitude_StandardDev()	Avg_freq_Body_Acceleration_Magnitude_MeanFreq()	Avg_freq_BodyBody_AccelerationJerk_Magnitude_Mean()	Avg_freq_BodyBody_AccelerationJerk_Magnitude_StandardDev()	Avg_freq_BodyBody_AccelerationJerk_Magnitude_MeanFreq()	Avg_freq_BodyBodyGyro_Magnitude_Mean()	Avg_freq_BodyBodyGyro_Magnitude_StandardDev()	Avg_freq_BodyBodyGyro_Magnitude_MeanFreq()	Avg_freq_BodyBodyGyroJerk_Magnitude_Mean()	Avg_freq_BodyBodyGyroJerk_Magnitude_StandardDev()	Avg_freq_BodyBodyGyroJerk_Magnitude_MeanFreq()
0	 7	           SITTING	0.2847	-0.014611	-0.12246	-0.972668	-0.909455	-0.856533	 0.9691	 0.006088	 0.064964	-0.9571	-0.9454	-0.8686	0.06685	 0.011686342	 0.01620041	-0.982158	-0.969459	-0.97226	-0.0496380	-0.033612	 0.0259477	-0.94187	-0.944124	-0.93702	-0.09382	-0.03964	-0.045457	-0.97437	-0.98102	-0.980955	-0.9184321	-0.88196	-0.9184321	-0.88196	-0.976560	-0.97024	-0.897871	-0.89806	-0.98167	-0.97621	-0.97270	-0.931491	-0.90468	-0.972880	-0.904629	-0.84408	-0.03343122	 0.0147167	-0.1017661	-0.982037	-0.969424	-0.96850	-0.984026	-0.971815	-0.974699	 0.180133	-0.081502132	-0.085753	-0.94363	-0.95668	-0.94742	-0.9427	-0.93824	-0.93983	-0.071630	-0.308762	-0.0187740	-0.908957	-0.8869156	-0.0112330	-0.9709542	-0.96849	 0.1812297	-0.9330820	-0.89580	-0.1428309	-0.97863	-0.97497	 0.0553639
0	 7	            LAYING	0.2502	-0.020441	-0.10136	-0.936514	-0.926263	-0.952978	-0.5028	 0.393444	 0.907538	-0.9142	-0.9555	-0.9619	0.09689	 0.025062418	-0.01316539	-0.980978	-0.973093	-0.97298	-0.0028264	-0.133606	 0.1559200	-0.96013	-0.945072	-0.95529	-0.10594	-0.03589	-0.067190	-0.97384	-0.97648	-0.988872	-0.9363920	-0.90704	-0.9363920	-0.90704	-0.980127	-0.96731	-0.915794	-0.91866	-0.98301	-0.97121	-0.95342	-0.942194	-0.95861	-0.931121	-0.922918	-0.95338	-0.63591305	-0.0438293	 0.2371120	-0.980393	-0.972532	-0.96952	-0.983560	-0.975886	-0.975073	 0.020716	-0.045134262	 0.094561	-0.95368	-0.95757	-0.95691	-0.9623	-0.93973	-0.95888	-0.139745	-0.453726	 0.0144683	-0.927977	-0.9105425	-0.1290910	-0.9680663	-0.96536	 0.2176053	-0.9411307	-0.91889	-0.2657845	-0.97412	-0.96940	 0.1044230
0	 7	           WALKING	0.2756	-0.018654	-0.11091	-0.327243	-0.077262	 0.159631	 0.9326	-0.159097	-0.160847	-0.9799	-0.9694	-0.9522	0.09015	 0.018432272	-0.02103986	-0.346026	-0.054745	-0.14949	 0.0022884	-0.083711	 0.0641105	-0.50331	-0.231098	-0.39601	-0.12365	-0.04478	-0.049571	-0.21167	-0.17414	-0.458303	-0.0978090	-0.19855	-0.0978090	-0.19855	-0.192949	-0.02756	-0.305959	-0.19828	-0.30002	-0.09534	-0.34305	-0.064156	 0.03858	-0.322035	-0.143722	 0.13332	-0.31372737	 0.1604341	 0.1246302	-0.383716	-0.123193	-0.10649	-0.365315	-0.043192	-0.190752	-0.284587	-0.287013819	-0.244832	-0.31840	-0.15197	-0.36673	-0.5636	-0.29086	-0.46327	 0.111913	 0.273141	 0.0143564	-0.151244	-0.3517068	 0.1729979	-0.0384187	-0.02214	-0.0127446	-0.1929098	-0.34389	 0.3003157	-0.15534	-0.08417	 0.0008803
0	 7	WALKING_DOWNSTAIRS	0.2803	-0.016633	-0.09694	 0.066082	-0.138179	-0.063640	 0.9306	-0.129872	-0.154936	-0.9649	-0.9527	-0.9288	0.09689	-0.019106108	-0.01603904	 0.028503	-0.296280	-0.34711	-0.1054096	-0.049717	 0.1168948	-0.40774	-0.292626	-0.40105	-0.05973	-0.03819	-0.078947	-0.51073	-0.29952	-0.425200	 0.0198795	 0.21454	 0.0198795	 0.21454	-0.170320	 0.09018	-0.188741	-0.25975	-0.39923	-0.29478	 0.04434	-0.145302	-0.13922	 0.073011	-0.190187	-0.10012	-0.36565055	-0.0314737	 0.0824424	-0.030523	-0.316237	-0.29649	-0.004263	-0.324379	-0.397775	-0.333627	-0.414196284	-0.382024	-0.33930	-0.21444	-0.29960	-0.4327	-0.35172	-0.49512	-0.219868	 0.200566	 0.0076372	 0.218911	 0.0214441	 0.0038030	 0.0673899	 0.10786	-0.0373844	-0.2550451	-0.39691	 0.2352009	-0.28910	-0.35354	 0.0819464
0	 7	  WALKING_UPSTAIRS	0.2487	-0.027564	-0.14377	-0.294873	-0.326160	-0.145665	 0.8187	-0.240951	-0.403600	-0.9328	-0.9398	-0.8817	0.07246	-0.000812387	-0.00007452	-0.415153	-0.519898	-0.60781	-0.1387781	-0.002472	 0.1392171	-0.36385	-0.572997	-0.34898	-0.08566	-0.04822	-0.072452	-0.61681	-0.67124	-0.682184	-0.1980744	-0.33474	-0.1980744	-0.33474	-0.458695	-0.47127	-0.239099	-0.41814	-0.66197	-0.67643	-0.33620	-0.381591	-0.31746	-0.279870	-0.341026	-0.12491	-0.43268459	-0.1350792	-0.2737305	-0.454648	-0.537076	-0.58176	-0.426974	-0.534191	-0.631920	-0.391183	-0.425313822	-0.627555	-0.38389	-0.56792	-0.40815	-0.3686	-0.57996	-0.39306	-0.329346	-0.054118	-0.3461056	-0.378619	-0.4153071	-0.0892278	-0.4547832	-0.49744	 0.0458636	-0.5339829	-0.44499	-0.1652009	-0.67333	-0.70409	 0.0473349
0	 8	          STANDING	0.2796	-0.014811	-0.10611	-0.988815	-0.938479	-0.926065	 0.9577	-0.090460	-0.097939	-0.9877	-0.9589	-0.9183	0.07537	 0.008149517	 0.00322153	-0.989199	-0.976442	-0.98261	-0.0219672	-0.028012	 0.0636889	-0.97299	-0.969421	-0.97412	-0.09776	-0.04852	-0.047848	-0.98157	-0.98551	-0.989271	-0.9537629	-0.93719	-0.9537629	-0.93719	-0.984921	-0.97993	-0.952848	-0.95322	-0.98758	-0.98246	-0.98822	-0.950049	-0.95036	-0.989184	-0.936232	-0.91974	 0.02311557	 0.0771843	 0.1211815	-0.989029	-0.976178	-0.97948	-0.990414	-0.978582	-0.984466	 0.267296	-0.059819558	 0.069283	-0.96968	-0.97260	-0.97551	-0.9742	-0.96806	-0.97598	-0.154243	-0.197393	 0.0222011	-0.953746	-0.9386282	 0.1106468	-0.9797459	-0.97914	 0.3080606	-0.9645642	-0.95412	-0.1087803	-0.98371	-0.98183	 0.1791737
0	 8	           SITTING	0.2675	-0.006726	-0.10446	-0.979026	-0.927332	-0.939553	 0.8325	 0.240095	 0.263895	-0.9668	-0.9375	-0.9355	0.07867	-0.006575163	-0.01068089	-0.985189	-0.980785	-0.98529	-0.0547397	-0.095509	 0.0716049	-0.98452	-0.971501	-0.95962	-0.09232	-0.04027	-0.044573	-0.99326	-0.98888	-0.985241	-0.9521397	-0.92994	-0.9521397	-0.92994	-0.986062	-0.98067	-0.932682	-0.95300	-0.99181	-0.98676	-0.98114	-0.944220	-0.95944	-0.978257	-0.923830	-0.93389	-0.16418737	 0.1072783	 0.0600485	-0.984977	-0.980221	-0.98300	-0.986914	-0.983039	-0.986185	 0.227829	 0.052715700	 0.008838	-0.98220	-0.97659	-0.96180	-0.9853	-0.96892	-0.96263	 0.116742	-0.261139	-0.0430177	-0.947982	-0.9317212	 0.1215430	-0.9809323	-0.97932	 0.3067876	-0.9658068	-0.95325	-0.1411262	-0.98773	-0.98615	 0.1666387
0	 8	            LAYING	0.2613	-0.021228	-0.10225	-0.943041	-0.934891	-0.932491	-0.4059	 0.589922	 0.719832	-0.9189	-0.9580	-0.9418	0.08783	 0.023329916	-0.01692188	-0.973253	-0.976521	-0.96609	 0.0053536	-0.089137	 0.1381883	-0.96520	-0.952039	-0.96759	-0.10645	-0.03897	-0.069412	-0.96992	-0.97419	-0.987601	-0.9353086	-0.91325	-0.9353086	-0.91325	-0.973147	-0.96295	-0.924253	-0.93247	-0.97844	-0.96903	-0.95354	-0.951817	-0.94427	-0.940125	-0.931237	-0.93115	-0.30724837	 0.0053975	 0.1924358	-0.973111	-0.975877	-0.96211	-0.975960	-0.979171	-0.968699	 0.164984	 0.006672864	 0.120249	-0.95790	-0.95741	-0.96746	-0.9678	-0.95032	-0.97067	-0.105591	-0.199880	 0.2135684	-0.932280	-0.9172580	 0.0484988	-0.9617929	-0.96379	 0.3508226	-0.9445290	-0.93679	-0.0620564	-0.96840	-0.97179	 0.2193712
0	 8	           WALKING	0.2747	-0.018663	-0.10725	-0.173606	 0.380782	-0.142089	 0.9136	-0.217102	-0.186268	-0.9748	-0.9568	-0.9566	0.07034	-0.006039475	-0.00067380	-0.258689	 0.233988	-0.38320	 0.0235088	-0.095792	 0.0509658	-0.19921	-0.211997	-0.07544	-0.13589	-0.03149	-0.052268	-0.24608	-0.42806	-0.388447	 0.0516786	-0.18041	 0.0516786	-0.18041	-0.066832	-0.18457	-0.003102	-0.23875	-0.33913	-0.50296	-0.24739	 0.316982	-0.23863	-0.148387	 0.324845	-0.15844	-0.38089241	 0.0035616	 0.1119472	-0.311199	 0.079683	-0.36156	-0.271448	 0.315884	-0.404483	-0.345898	-0.419277901	-0.247485	-0.10206	-0.25973	-0.13290	-0.2343	-0.19081	-0.14297	-0.176032	-0.102882	-0.2188008	-0.095217	-0.3608190	 0.2040809	-0.1238344	-0.27644	 0.1761899	-0.3012418	-0.32746	 0.0890006	-0.47303	-0.58124	 0.2945900
0	 8	WALKING_DOWNSTAIRS	0.2835	-0.021106	-0.10760	 0.024139	 0.343826	 0.133717	 0.9140	-0.187610	-0.141818	-0.9458	-0.9416	-0.8972	0.11894	-0.038019385	-0.03943562	 0.250144	 0.288141	-0.01351	-0.1211896	-0.050076	 0.1141439	-0.25843	 0.024313	-0.12957	-0.03493	-0.05350	-0.086790	-0.26789	-0.07045	-0.189604	 0.1765993	 0.13134	 0.1765993	 0.13134	 0.262628	 0.25341	 0.099343	-0.04663	-0.12619	-0.15748	 0.13659	 0.388413	 0.15959	-0.026046	 0.232184	 0.02149	-0.20075785	 0.0511555	 0.2230785	 0.214841	 0.220640	 0.05861	 0.172659	 0.273944	-0.084667	-0.170998	-0.337650965	-0.180391	-0.13074	 0.11609	 0.02775	-0.3027	-0.04614	-0.26825	-0.177173	 0.071679	-0.0051304	 0.301627	-0.1561411	 0.2291446	 0.3315285	 0.13473	 0.1814225	-0.0003627	-0.25559	 0.2676760	-0.12518	-0.26298	 0.2428436
0	 8	  WALKING_UPSTAIRS	0.2589	-0.028242	-0.11512	-0.171712	 0.348769	 0.121187	 0.8604	-0.291341	-0.192307	-0.9267	-0.9310	-0.8762	0.08138	 0.014120592	-0.06745839	-0.186619	-0.012350	-0.44752	 0.1927045	-0.204205	-0.0724546	-0.36743	-0.066698	 0.33753	-0.15545	-0.02792	-0.053409	-0.40507	-0.42468	-0.430367	 0.1210266	-0.22720	 0.1210266	-0.22720	-0.141495	-0.22830	 0.166448	-0.10933	-0.40066	-0.49398	-0.16641	 0.263431	-0.07295	-0.175285	 0.305401	 0.13377	-0.29011783	-0.1002544	-0.1918527	-0.200277	-0.025795	-0.38666	-0.247337	-0.070082	-0.508248	-0.115990	-0.344029932	-0.368783	-0.24026	-0.11316	 0.16597	-0.4100	-0.04788	 0.26320	-0.221045	-0.184404	-0.2962347	-0.130265	-0.4092829	 0.2070713	-0.1318506	-0.37927	 0.2745493	-0.2296110	-0.18333	-0.1281150	-0.46327	-0.57573	 0.2516633
0	11	          STANDING	0.2777	-0.017199	-0.10869	-0.994979	-0.964173	-0.986383	 0.9565	-0.173083	 0.127198	-0.9945	-0.9810	-0.9894	0.07601	 0.012413097	-0.00074592	-0.992527	-0.979428	-0.99013	-0.0293142	-0.076547	 0.0810588	-0.98024	-0.994210	-0.98064	-0.09952	-0.03960	-0.052473	-0.98669	-0.99557	-0.990663	-0.9848538	-0.98031	-0.9848538	-0.98031	-0.989242	-0.98885	-0.979978	-0.97707	-0.99343	-0.99258	-0.99381	-0.968703	-0.98767	-0.995574	-0.963507	-0.98596	 0.08901024	 0.0557409	 0.2923902	-0.992385	-0.979287	-0.98846	-0.993415	-0.981186	-0.990378	 0.312172	-0.030509414	 0.120741	-0.97830	-0.99403	-0.98076	-0.9810	-0.99435	-0.98231	-0.129936	 0.119201	-0.0212968	-0.982255	-0.9815040	 0.2330782	-0.9886366	-0.98802	 0.3330989	-0.9825765	-0.97744	-0.0478486	-0.99298	-0.99228	 0.2232974
0	11	           SITTING	0.2766	-0.014920	-0.11284	-0.982797	-0.921402	-0.968370	 0.8720	 0.213716	 0.188532	-0.9881	-0.9498	-0.9717	0.07618	-0.000213839	 0.00833401	-0.980335	-0.966767	-0.98344	-0.0399985	-0.075528	 0.0761739	-0.98816	-0.982249	-0.95284	-0.09484	-0.03928	-0.050540	-0.99050	-0.98855	-0.981016	-0.9619708	-0.94458	-0.9619708	-0.94458	-0.979356	-0.97451	-0.951884	-0.95996	-0.98952	-0.98626	-0.98148	-0.934503	-0.97286	-0.983390	-0.920047	-0.96788	-0.05034040	 0.0967748	 0.2434698	-0.980832	-0.967455	-0.98112	-0.981608	-0.968421	-0.984350	 0.153320	-0.080505803	 0.075598	-0.98511	-0.98264	-0.95445	-0.9892	-0.98214	-0.95680	 0.115679	-0.102473	-0.0459579	-0.953066	-0.9485220	 0.1986488	-0.9753153	-0.97229	 0.1922591	-0.9698000	-0.96071	-0.0398967	-0.98726	-0.98561	 0.1593454
0	11	            LAYING	0.2806	-0.017660	-0.10879	-0.984777	-0.972197	-0.971311	-0.1348	 0.943018	 0.112620	-0.9796	-0.9908	-0.9842	0.07666	 0.012219385	 0.00277691	-0.985259	-0.972777	-0.98211	-0.0191744	-0.041560	 0.1520190	-0.98084	-0.982443	-0.95990	-0.10230	-0.04124	-0.066696	-0.98172	-0.99085	-0.986549	-0.9806212	-0.97289	-0.9806212	-0.97289	-0.983331	-0.97650	-0.952524	-0.95471	-0.99064	-0.98448	-0.98380	-0.971404	-0.97358	-0.985322	-0.973589	-0.97167	-0.06377098	 0.2519455	 0.2260358	-0.984885	-0.973882	-0.97956	-0.987123	-0.973487	-0.983303	 0.178105	 0.003449996	 0.030017	-0.97619	-0.98264	-0.96143	-0.9824	-0.98266	-0.96318	 0.006108	 0.104942	 0.0963569	-0.973994	-0.9760377	 0.3360107	-0.9769408	-0.97513	 0.2957479	-0.9670934	-0.95485	 0.0406004	-0.98598	-0.98357	 0.2560350
0	11	           WALKING	0.2718	-0.016648	-0.10610	-0.422842	-0.052212	-0.530626	 0.9465	-0.212046	 0.134053	-0.9811	-0.9662	-0.9609	0.08297	 0.012768248	-0.01336483	-0.428516	-0.181419	-0.72065	-0.0426929	-0.070510	 0.0843744	-0.59635	-0.499625	-0.43418	-0.09182	-0.05142	-0.034268	-0.54162	-0.73799	-0.551080	-0.2883235	-0.48774	-0.2883235	-0.48774	-0.402333	-0.40314	-0.421802	-0.55836	-0.63073	-0.75367	-0.39653	-0.083048	-0.61640	-0.433703	-0.096607	-0.52309	-0.37360793	 0.0128761	 0.0404558	-0.453265	-0.241802	-0.69259	-0.453943	-0.170177	-0.747565	-0.353420	-0.427889403	-0.092392	-0.51475	-0.59311	-0.39829	-0.6232	-0.45366	-0.49855	-0.175946	-0.297177	-0.1840658	-0.458514	-0.5844560	 0.0935818	-0.3951161	-0.41745	 0.0844543	-0.6102226	-0.59975	-0.0748371	-0.75191	-0.77357	 0.0563648
0	11	WALKING_DOWNSTAIRS	0.2916	-0.017810	-0.11107	 0.142457	 0.070812	-0.324027	 0.9417	-0.200322	 0.132372	-0.9545	-0.9263	-0.9258	0.08972	 0.025227420	-0.02252089	-0.083421	-0.126817	-0.57971	-0.1250687	-0.026278	 0.0575245	-0.37407	-0.495912	-0.31896	-0.02209	-0.05203	-0.037305	-0.53437	-0.68459	-0.480559	 0.1262277	 0.05077	 0.1262277	 0.05077	-0.198206	-0.12702	-0.197883	-0.33935	-0.59929	-0.67775	 0.03519	 0.024751	-0.37762	 0.179907	 0.026278	-0.34863	-0.40029638	-0.0561892	 0.0053145	-0.120463	-0.177479	-0.53023	-0.128342	-0.130444	-0.628903	-0.338850	-0.455972776	-0.244415	-0.31878	-0.52825	-0.27346	-0.3977	-0.48113	-0.39722	-0.263296	-0.255278	-0.1504800	 0.090281	-0.1371231	 0.0316726	-0.0974550	-0.17366	 0.0337475	-0.4561701	-0.38056	-0.1698845	-0.66834	-0.71423	-0.0094251
0	11	  WALKING_UPSTAIRS	0.2638	-0.030316	-0.10680	-0.238803	-0.103168	-0.203369	 0.8926	-0.343577	 0.146634	-0.9535	-0.9244	-0.9069	0.09686	-0.013262529	-0.01514639	-0.452962	-0.428119	-0.78536	-0.0820910	-0.056693	 0.0638054	-0.50133	-0.282045	-0.69466	-0.06452	-0.07198	-0.046076	-0.66043	-0.80946	-0.777173	-0.1325946	-0.28959	-0.1325946	-0.28959	-0.509588	-0.49049	-0.255048	-0.37791	-0.75731	-0.80113	-0.35535	-0.254645	-0.55174	-0.198734	-0.088505	-0.11370	-0.52447937	-0.1892322	-0.4865499	-0.495927	-0.455318	-0.76539	-0.458255	-0.437276	-0.803845	-0.446992	-0.461641074	-0.482497	-0.47178	-0.58117	-0.67467	-0.5178	-0.15379	-0.72993	-0.245040	-0.635532	-0.1833284	-0.336061	-0.3760279	-0.1370894	-0.4759285	-0.51370	 0.0149015	-0.5500997	-0.38122	-0.3779961	-0.79599	-0.82243	 0.0153270
0	14	          STANDING	0.2805	-0.015208	-0.10382	-0.973269	-0.928526	-0.922276	 0.8753	-0.226692	-0.338175	-0.9720	-0.9658	-0.9408	0.07379	 0.005795662	-0.00720778	-0.978249	-0.966362	-0.97077	-0.0220887	-0.055811	 0.0790476	-0.96109	-0.946281	-0.94659	-0.10072	-0.04501	-0.050904	-0.96995	-0.97069	-0.974688	-0.9434568	-0.93674	-0.9434568	-0.93674	-0.972966	-0.97044	-0.943530	-0.93143	-0.97487	-0.96683	-0.97270	-0.942178	-0.94242	-0.973606	-0.926056	-0.91778	-0.24590502	-0.1384312	 0.0025302	-0.978182	-0.967250	-0.96672	-0.980397	-0.967830	-0.973594	 0.023759	-0.212196767	-0.069083	-0.95711	-0.95084	-0.95100	-0.9627	-0.94431	-0.95016	-0.306016	-0.278004	-0.1988975	-0.949715	-0.9397999	-0.0374703	-0.9702141	-0.96968	 0.2142519	-0.9444056	-0.93482	-0.1910310	-0.96918	-0.96602	 0.0125409
0	14	           SITTING	0.2800	-0.008706	-0.10040	-0.976302	-0.914936	-0.922775	 0.9390	-0.036453	-0.094597	-0.9763	-0.9503	-0.9384	0.07419	-0.004361860	-0.01057445	-0.980891	-0.967828	-0.97613	-0.0440403	-0.071348	 0.0928524	-0.98083	-0.962048	-0.95290	-0.09216	-0.04346	-0.052012	-0.99028	-0.98691	-0.982819	-0.9441979	-0.92550	-0.9441979	-0.92550	-0.976521	-0.97334	-0.942756	-0.94708	-0.98832	-0.98696	-0.97646	-0.932645	-0.94413	-0.976303	-0.911591	-0.91768	-0.14504403	-0.0904275	-0.0357959	-0.981567	-0.968952	-0.97275	-0.981921	-0.968944	-0.978180	 0.003571	-0.232143579	-0.149511	-0.97858	-0.96981	-0.95702	-0.9816	-0.95823	-0.95603	-0.107487	-0.341283	-0.0834990	-0.940590	-0.9291939	 0.0153681	-0.9729853	-0.97296	 0.1984141	-0.9633205	-0.94652	-0.1719707	-0.98732	-0.98707	 0.0740676
0	14	            LAYING	0.2333	-0.011342	-0.08683	-0.917502	-0.909697	-0.900332	-0.1455	 0.485397	 0.836563	-0.8621	-0.9488	-0.9013	0.09814	-0.008315071	-0.03236015	-0.971474	-0.968128	-0.97243	 0.0050522	-0.153424	 0.1491241	-0.95722	-0.932500	-0.95230	-0.10545	-0.03727	-0.056617	-0.97027	-0.96804	-0.979711	-0.9059783	-0.85659	-0.9059783	-0.85659	-0.972576	-0.96645	-0.904665	-0.91343	-0.97562	-0.96401	-0.93394	-0.930367	-0.92788	-0.911973	-0.905221	-0.89406	-0.44295036	-0.1497521	 0.0313442	-0.972011	-0.969342	-0.96859	-0.973491	-0.969113	-0.974914	-0.158599	-0.231153334	-0.088792	-0.94996	-0.93809	-0.94911	-0.9597	-0.92996	-0.95779	-0.236882	-0.277834	 0.0233333	-0.899464	-0.8596060	-0.1317712	-0.9679886	-0.96361	 0.1757230	-0.9301517	-0.91776	-0.1908370	-0.96646	-0.96367	 0.1216438
0	14	           WALKING	0.2720	-0.021779	-0.10676	-0.402639	-0.053613	 0.051884	 0.8030	-0.270315	-0.422495	-0.9748	-0.9545	-0.9475	0.07209	 0.024116024	 0.01997230	-0.454497	-0.344340	-0.47279	-0.0034766	-0.082968	 0.0513223	-0.60039	-0.014839	-0.12609	-0.11066	-0.04390	-0.038883	-0.57176	-0.53674	-0.497188	-0.1444047	-0.36381	-0.1444047	-0.36381	-0.377293	-0.43975	-0.137209	-0.20140	-0.51990	-0.60610	-0.42150	-0.174602	-0.17737	-0.395860	-0.054271	 0.08549	-0.35880461	-0.1436669	-0.1755288	-0.472361	-0.376767	-0.41590	-0.484798	-0.353527	-0.528890	-0.255901	-0.363463832	-0.323114	-0.50860	-0.21589	-0.21293	-0.6301	 0.08330	-0.18023	-0.159442	-0.420296	-0.3609703	-0.373517	-0.4574900	-0.0368328	-0.4315915	-0.45343	 0.1647082	-0.3113864	-0.26550	-0.0398347	-0.59104	-0.65568	 0.2009172
0	14	WALKING_DOWNSTAIRS	0.2934	-0.020014	-0.09283	 0.017831	 0.378870	 0.451576	 0.8163	-0.264255	-0.392556	-0.9191	-0.9207	-0.8796	0.04286	 0.029133942	 0.01049526	 0.012960	 0.192792	-0.13363	-0.0147080	-0.094529	 0.0353345	-0.35455	 0.056990	 0.35620	-0.10862	-0.07406	-0.061598	-0.53700	-0.28432	 0.091386	 0.1855377	 0.42841	 0.1855377	 0.42841	 0.035360	 0.19471	 0.166340	-0.06651	-0.27512	-0.27474	 0.02125	 0.371482	 0.28074	 0.014083	 0.293634	 0.42756	-0.34960994	-0.0077775	-0.0984340	-0.033782	 0.164775	-0.02488	-0.030240	 0.138738	-0.244857	-0.271012	-0.306938978	-0.295300	-0.29532	 0.01321	 0.49241	-0.3789	 0.07414	 0.18279	-0.250106	-0.207057	-0.1134534	 0.471905	 0.1786846	 0.0004642	 0.1862235	 0.19426	-0.0017092	-0.0787568	-0.22393	 0.0800348	-0.25475	-0.35685	 0.0529337
0	14	  WALKING_UPSTAIRS	0.2624	-0.020439	-0.11228	-0.309397	 0.307196	 0.609018	 0.6883	-0.322680	-0.495089	-0.9285	-0.9072	-0.8755	0.08033	-0.018313116	 0.00344199	-0.368780	-0.336427	-0.32787	 0.0813842	-0.123500	-0.0441382	-0.45428	 0.476519	 0.56488	-0.12827	-0.02077	-0.013724	-0.64661	-0.37148	-0.359817	 0.1401082	-0.01977	 0.1401082	-0.01977	-0.283664	-0.33709	 0.365779	 0.29998	-0.39992	-0.48582	-0.32351	 0.016394	 0.19169	-0.304980	 0.356073	 0.68712	-0.38913356	-0.3665431	-0.3678772	-0.383497	-0.347607	-0.26401	-0.410968	-0.371572	-0.391078	-0.263935	-0.487347927	-0.521529	-0.44105	 0.11869	 0.19670	-0.4647	 0.64623	 0.52245	-0.389724	-0.521877	-0.5015726	-0.075985	-0.1432539	-0.1687238	-0.2887443	-0.40985	 0.0399288	 0.0488589	 0.23666	-0.2874131	-0.45725	-0.56496	 0.0763472
